start	end	M6:HeadMovement	M6:janej	M6:yes	M6:no	M6:word01	M6:Face	M6:pitch	F1:pitch	M6:intensity	F1:intensity	M6:x-pos	M6:y-pos	M6:weight	M6:velocity-r	M6:velocity-clock	M6:velocity-x	M6:velocity-y	M6:acceleration-r	M6:acceleration-clock	M6:acceleration-x	M6:acceleration-y	M6:jerk-r	M6:jerk-clock	M6:jerk-x	M6:jerk-y
45528	45532			0	0	0		153.99491165237754	233.63994348293133	42.11990027435003	52.05148781540619	231.392000	95.397300	0.861749	0.136079	9	-0.135283	0.014695	0.038128	5	0.016578	0.034336	0.009039	9	-0.008971	-0.001106
45532	45540			0	0	0		153.99491165237754	150.76868484704698	35.84162888529618	43.69542027228537	231.350000	96.352100	0.900985	0.144390	8	-0.120650	0.079323	0.028435	6	-0.005950	0.027805	0.006656	10	-0.005295	-0.004034
45536	45544			0	0	0		153.99491165237754	150.76868484704698	19.420945952680952	23.077648357563596	231.373000	95.388600	0.869750	0.208608	8	-0.152950	0.141858	0.020116	8	-0.015681	0.012601	0.005780	12	-0.000270	-0.005774
45540	45544			0	0	0		153.99491165237754	150.76868484704698	19.420945952680952	23.077648357563596	231.323000	96.333400	0.895315	0.211806	8	-0.168383	0.128487	0.012945	11	-0.005821	-0.011563	0.006326	1	0.003943	-0.004946
45544	45548			0	0	0		153.99491165237754	150.76868484704698	16.580608587484807	20.955804125310728	230.403000	96.335200	0.899543	0.195684	8	-0.170033	0.096855	0.017179	1	0.005531	-0.016264	0.004101	3	0.004054	-0.000618
45548	45556			0	0	0		153.99491165237754	150.76868484704698	17.43698304084049	18.84204811385248	230.350000	96.350000	0.896140	0.159891	8	-0.151950	0.049763	0.022425	2	0.016503	-0.015183	0.003085	3	0.002988	0.000767
45552	45560			0	0	0		153.99491165237754	150.76868484704698	14.886088014248816	15.650287450678235	230.341000	96.345700	0.893202	0.136938	8	-0.119633	0.066632	0.024062	2	0.023164	-0.006509	0.001590	5	0.000907	0.001306
45556	45560			0	0	0		153.99491165237754	150.76868484704698	14.886088014248816	15.650287450678235	230.359000	96.372000	0.900338	0.068162	9	-0.068083	0.003265	0.030124	2	0.025009	-0.016792	0.001358	9	-0.001349	-0.000156
45560	45564			0	0	0		153.99491165237754	150.76868484704698	17.200869358277068	19.116957894797967	230.344000	96.352500	0.894434	0.003999	7	-0.002800	0.002855	0.017687	3	0.017670	-0.000777	0.004353	8	-0.003099	0.003057
45564	45568			0	0	0		153.99491165237754	150.76868484704698	17.200869358277068	19.116957894797967	230.340000	96.353700	0.890689	0.000893	3	0.000867	0.000217	0.001673	3	0.001628	-0.000385	0.003046	9	-0.003046	-0.000011
45568	45572			0	0	0		153.99491165237754	150.76868484704698	16.616841705076432	17.843097079317673	230.343000	96.358700	0.897487	0.003075	3	0.003000	0.000675	0.001010	2	0.000851	-0.000544	0.003142	12	-0.000296	-0.003128
45572	45576			0	0	0		153.99491165237754	150.76868484704698	17.35489798701366	18.15080291063435	230.351000	96.361200	0.894914	0.004522	2	0.004150	-0.001797	0.017684	12	-0.000040	-0.017684	0.008867	10	-0.006371	-0.006167
45576	45580			0	0	0		153.99491165237754	150.76868484704698	17.35489798701366	18.15080291063435	230.364000	96.367700	0.908253	0.066954	12	0.003283	-0.066873	0.053157	11	-0.034114	-0.040767	0.015703	9	-0.015651	-0.001273
45580	45584			0	0	0		153.99491165237754	150.76868484704698	17.963447190008385	20.616284111289147	230.350000	96.340600	0.889727	0.220216	11	-0.126950	-0.179942	0.103210	10	-0.098969	-0.029285	0.012551	9	-0.012287	0.002557
45584	45588			0	0	0		153.99491165237754	150.76868484704698	17.963447190008385	20.616284111289147	230.380000	96.369900	0.911431	0.462215	10	-0.418983	-0.195182	0.118213	9	-0.117307	-0.014613	0.003275	8	-0.002554	0.002049
45588	45592	Shake		0	0	1		153.99491165237754	150.76868484704698	28.705135503667627	23.424443868966627	230.384000	96.336300	0.886545	0.660589	10	-0.630967	-0.195598	0.101433	9	-0.100235	-0.015542	0.014805	3	0.014523	0.002877
45592	45596	Shake		0	0	1		150.3794622968629	150.76868484704698	55.11773982747114	51.737417811931735	230.342000	95.362000	0.865377	0.799540	10	-0.761533	-0.243578	0.026221	10	-0.025131	-0.007484	0.029202	3	0.028967	0.003696
45596	45600	Shake		0	0	1		146.39164200552136	146.73120506550816	55.11773982747114	51.737417811931735	228.416000	94.414000	0.825182	0.727586	10	-0.680217	-0.258238	0.076023	3	0.075854	0.005056	0.033505	4	0.032052	0.009761
45600	45604	Shake		0	0	1		134.12518898467005	233.5501302192868	52.95741635453556	49.742374769216475	225.512000	95.395300	0.823302	0.486864	10	-0.422417	-0.242075	0.166360	4	0.158503	0.050519	0.026443	4	0.024980	0.008675
45604	45608	Shake		0	0	1		178.41142670340122	233.5501302192868	29.19483350272579	30.780861589579978	225.502000	95.371800	0.820869	0.103721	10	-0.081383	-0.064302	0.223336	4	0.211275	0.072401	0.008166	4	0.007410	0.003431
45608	45612	Shake		0	0	1		178.41142670340122	233.5501302192868	29.19483350272579	30.780861589579978	225.503000	94.408500	0.816994	0.345098	4	0.326033	0.113115	0.216550	4	0.205355	0.068723	0.016720	9	-0.016410	-0.003201
45612	45613	Shake		0	0	1		178.41142670340122	233.5501302192868	18.80252376769218	25.011304720595046	227.453000	94.412000	0.828687	0.743648	4	0.713500	0.209593	0.133344	4	0.127119	0.040266	0.034911	10	-0.033255	-0.010623
45616	45624	Shake		0	0	0		178.41142670340122	233.5501302192868	19.20037357912132	21.918316280935404	229.390000	94.419300	0.842345	0.885983	3	0.861083	0.208570	0.005650	3	0.005639	0.000353	0.038860	10	-0.037523	-0.010106
45620	45624	Shake		0	0	0		178.41142670340122	233.5501302192868	19.20037357912132	21.918316280935404	230.361000	96.326500	0.884100	0.755947	3	0.730467	0.194613	0.101121	9	-0.100513	-0.011070	0.025178	10	-0.024004	-0.007598
45624	45628	Shake		0	0	0		178.41142670340122	233.5501302192868	24.424700324968263	34.4294019877719	231.347000	96.352300	0.894085	0.546053	4	0.516400	0.177497	0.136871	10	-0.131751	-0.037087	0.005740	11	-0.002967	-0.004914
45628	45632	Shake		0	0	0		178.41142670340122	233.5501302192868	24.424700324968263	34.4294019877719	231.341000	96.360100	0.903431	0.236347	4	0.221783	0.081683	0.134615	10	-0.127142	-0.044228	0.009561	3	0.009504	0.001042
45632	45640	Shake		0	0	0		178.41142670340122	233.5501302192868	21.740260699622567	30.042493077932804	230.400000	96.332100	0.893218	0.033369	5	0.009650	0.031943	0.080847	10	-0.075127	-0.029868	0.019227	4	0.017409	0.008160
45636	45644	Shake		0	0	0		178.41142670340122	233.5501302192868	19.511797911073806	23.88630041741582	230.353000	95.391000	0.886294	0.099628	10	-0.086450	-0.049520	0.024563	9	-0.023824	-0.005980	0.016883	4	0.014052	0.009358
45640	45644	Shake		0	0	0		178.41142670340122	233.5501302192868	19.511797911073806	23.88630041741582	230.324000	95.371900	0.857217	0.114977	9	-0.114950	-0.002492	0.032312	6	0.007946	0.031319	0.009662	4	0.007380	0.006236
45644	45648	Shake		0	0	0		178.41142670340122	233.5501302192868	30.627715324697707	41.00518459328252	230.320000	95.395600	0.870470	0.077109	8	-0.061200	0.046908	0.038769	5	0.026459	0.028336	0.006220	1	0.001656	-0.005996
45648	45652	Shake		0	0	0		178.41142670340122	212.02136064568182	35.61407838380816	47.61181513332268	230.324000	96.329100	0.878351	0.096077	6	0.006833	0.095833	0.018919	3	0.018828	0.001857	0.006405	11	-0.003511	-0.005357
45652	45660	Shake		0	0	0		178.41142670340122	215.12801861412186	35.61407838380816	47.61181513332268	230.361000	96.323400	0.892046	0.081341	6	0.010450	0.080667	0.005550	12	0.000684	-0.005508	0.005614	11	-0.003584	-0.004321
45656	45664	Shake		0	0	0		178.41142670340122	177.75267971064972	32.76991827213198	44.001499631721366	230.404000	96.342800	0.905239	0.065597	6	0.009467	0.064910	0.021279	12	-0.001012	-0.021255	0.001809	11	-0.000503	-0.001738
45660	45664	Shake		0	0	0		178.41142670340122	177.75267971064972	32.76991827213198	44.001499631721366	230.416000	96.350200	0.897960	0.032270	6	0.007250	0.031445	0.017276	12	-0.002041	-0.017155	0.003319	6	-0.000231	0.003311
45664	45668	Shake		0	0	0		178.41142670340122	177.75267971064972	32.76991827213198	44.001499631721366	230.405000	96.332800	0.899560	0.016216	12	0.003317	-0.015873	0.007131	11	-0.002494	-0.006680	0.003190	8	-0.002980	0.001140
45668	45672	Shake		0	0	1		178.41142670340122	177.75267971064972	53.15394829763019	48.114730032830046	230.381000	95.399600	0.885058	0.002717	9	-0.002717	0.000040	0.019616	10	-0.018696	-0.005937	0.002925	9	-0.002924	-0.000073
45672	45676	Shake		0	0	1		178.41142670340122	177.75267971064972	55.04323317860356	51.3489799889677	230.366000	96.334000	0.889275	0.085350	10	-0.069817	-0.049095	0.028568	10	-0.024941	-0.013932	0.010695	9	-0.010411	-0.002449
45676	45679	Shake		0	0	1		166.75205393358038	78.41425293110113	55.04323317860356	51.3489799889677	230.387000	96.328000	0.882404	0.146018	10	-0.120717	-0.082150	0.075032	9	-0.073376	-0.015674	0.002249	10	-0.002046	-0.000932
45680	45684	Shake		0	0	1		154.70069207692075	78.41425293110113	45.66015487141314	47.38469296193016	230.382000	96.329600	0.890802	0.358650	10	-0.345133	-0.097533	0.054454	9	-0.052653	-0.013890	0.008747	4	0.007943	0.003662
45684	45688	Shake		0	0	1		154.70069207692075	78.41425293110113	45.66015487141314	47.38469296193016	230.361000	96.344700	0.892994	0.388037	9	-0.375933	-0.096162	0.009972	8	-0.008755	0.004773	0.012652	3	0.012457	0.002217
45688	45692	Shake		0	0	1		152.0613173034899	76.15027711382835	44.82935249100852	45.038248881079085	229.408000	95.380000	0.863893	0.325355	10	-0.311217	-0.094868	0.027759	3	0.027479	-0.003931	0.012448	3	0.012243	0.002252
45692	45696	Shake		0	0	1		152.0613173034899	76.15027711382835	50.77389556776056	46.29193615046796	229.359000	95.361100	0.834500	0.248683	10	-0.229983	-0.094608	0.055881	4	0.053903	0.014735	0.010585	4	0.008264	0.006614
45696	45700	Shake		0	0	1		149.12758194544728	160.22633562809153	50.77389556776056	46.29193615046796	226.480000	95.371500	0.815446	0.151939	10	-0.130217	-0.078288	0.075054	4	0.067670	0.032464	0.002229	7	-0.001105	0.001936
45700	45703	Shake		0	0	1		159.50709151477386	160.22633562809153	48.03450226274314	42.01893107608542	228.414000	95.399900	0.835788	0.023376	7	-0.015750	0.017273	0.061657	4	0.049352	0.036959	0.005132	9	-0.004996	-0.001171
45704	45712	Shake		0	0	1		159.50709151477386	160.22633562809153	43.126804938430006	37.45753713934125	229.379000	96.332000	0.860200	0.124213	5	0.049450	0.113945	0.049227	4	0.040597	0.027843	0.006912	10	-0.005638	-0.003999
45708	45712	Shake		0	0	1		159.50709151477386	160.22633562809153	43.126804938430006	37.45753713934125	229.395000	95.381600	0.856401	0.183876	4	0.130667	0.129370	0.027995	3	0.027541	0.005023	0.010289	11	-0.006680	-0.007826
45712	45716	Shake		0	0	1		159.50709151477386	160.22633562809153	44.877413966563736	42.09106425378508	229.404000	95.391900	0.855536	0.300152	4	0.271900	0.127128	0.020650	1	0.009774	-0.018190	0.004451	10	-0.004029	-0.001893
45716	45720	Shake		0	0	1		159.50709151477386	160.22633562809153	42.55373697328022	39.10758699992178	229.385000	96.344500	0.858013	0.164295	4	0.157233	0.047650	0.028893	10	-0.025655	-0.013289	0.004193	9	-0.004191	0.000137
45720	45724	Shake		0	0	1		159.50709151477386	160.22633562809153	42.55373697328022	39.10758699992178	228.423000	96.346000	0.848430	0.144057	3	0.140150	0.033322	0.009732	11	-0.006463	-0.007276	0.004098	2	0.003630	-0.001902
45724	45728	Shake		0	0	1		159.50709151477386	160.22633562809153	39.36377378340233	36.561619604455316	229.370000	96.333500	0.846825	0.136687	4	0.109950	0.081205	0.017059	11	-0.007134	-0.015496	0.003274	8	-0.003122	0.000986
45728	45732	Shake		0	0	1		159.50709151477386	160.22633562809153	39.36377378340233	36.561619604455316	230.322000	96.330500	0.865192	0.080555	3	0.079233	-0.014535	0.028345	11	-0.019816	-0.020268	0.002218	8	-0.001946	0.001065
45732	45736	Shake		0	0	1		159.50709151477386	160.22633562809153	36.147756294681386	33.404222144595764	230.323000	95.401300	0.873116	0.069517	2	0.050900	-0.047348	0.013313	10	-0.012465	-0.004676	0.005280	6	0.000749	0.005227
45736	45740	Shake		0	0	1		159.50709151477386	160.22633562809153	37.251495238846786	31.65354733985691	230.330000	96.350500	0.887894	0.084438	3	0.082933	-0.015868	0.019397	7	-0.010554	0.016275	0.002666	4	0.002535	0.000827
45740	45744	Shake		0	0	1		159.50709151477386	160.22633562809153	37.251495238846786	31.65354733985691	229.406000	96.356200	0.879198	0.026060	4	0.020867	0.015612	0.012511	9	-0.012509	-0.000221	0.004080	1	0.001222	-0.003893
45744	45748	Shake		0	0	1		159.50709151477386	160.22633562809153	49.91170807949126	44.078869585615294	229.385000	95.395900	0.849296	0.016717	12	0.003333	-0.016382	0.011919	12	-0.002855	-0.011572	0.004575	1	0.002882	-0.003553
45748	45752	Shake		0	0	1		159.8086365825534	160.22633562809153	37.383623366002745	38.28674713151502	229.407000	96.330500	0.868315	0.036694	11	-0.013767	-0.034013	0.019272	12	0.003212	-0.019002	0.002340	11	-0.001454	-0.001833
45752	45756	Shake		0	0	1		159.8086365825534	160.22633562809153	37.383623366002745	38.28674713151502	230.337000	96.338800	0.889186	0.113948	12	-0.017183	-0.112645	0.025819	12	-0.005672	-0.025189	0.005856	8	-0.004347	0.003923
45756	45760	Shake		0	0	1		159.8086365825534	160.22633562809153	34.52520417664761	30.39653391106258	230.366000	96.335500	0.884800	0.112332	12	-0.003733	-0.112270	0.019408	8	-0.015020	0.012291	0.008243	7	-0.002860	0.007731
45760	45764	Shake		0	0	1		159.8086365825534	160.22633562809153	46.97620514150681	40.86847136424594	230.336000	95.396400	0.865433	0.060126	10	-0.050367	-0.032838	0.035477	8	-0.027565	0.022333	0.003583	6	0.000194	0.003577
45764	45768	Shake		0	0	1		159.8086365825534	160.22633562809153	46.97620514150681	40.86847136424594	229.394000	95.381300	0.849119	0.103297	10	-0.098133	-0.032250	0.027342	7	-0.017431	0.021065	0.005621	4	0.005289	0.001905
45768	45772	Shake		0	0	1		154.3337206483329	155.38454447379107	47.098925637291956	42.46461724128349	229.366000	95.390500	0.835453	0.147112	9	-0.143867	0.030730	0.037575	6	-0.000724	0.037568	0.003049	4	0.002846	0.001094
45772	45776	Shake		0	0	1		157.67440851505054	155.38454447379107	43.638851364899296	37.31923722240444	229.371000	95.386400	0.846448	0.147583	8	-0.113533	0.094292	0.029375	6	0.005913	0.028774	0.009048	1	0.003822	-0.008201
45776	45780	Shake		0	0	1		157.67440851505054	155.38454447379107	43.638851364899296	37.31923722240444	229.385000	96.324100	0.859723	0.201892	7	-0.126900	0.157025	0.017889	2	0.017132	-0.005151	0.006941	12	0.000348	-0.006933
45780	45784	Shake		0	0	1		157.67440851505054	155.38454447379107	45.65912812384841	39.26641197810557	229.389000	96.333800	0.860191	0.093212	7	-0.047967	0.079923	0.028591	1	0.018311	-0.021958	0.007239	12	-0.000858	-0.007188
45784	45787	Shake		0	0	1		157.67440851505054	155.38454447379107	45.65912812384841	39.26641197810557	229.393000	96.335900	0.861882	0.069284	7	-0.028817	0.063007	0.038234	12	0.007381	-0.037514	0.002034	11	-0.001148	-0.001679
45788	45792	Shake		0	0	1		157.67440851505054	155.38454447379107	40.78966124849786	37.47769962317113	229.368000	96.335600	0.853132	0.033348	11	-0.012517	-0.030910	0.040789	12	0.009980	-0.039549	0.002198	5	0.001007	0.001953
45792	45796	Shake		0	0	1		157.67440851505054	155.38454447379107	23.055121342776758	26.624849963568657	228.434000	96.326500	0.837530	0.125112	12	0.002267	-0.125092	0.030633	1	0.011012	-0.028586	0.004909	6	-0.000101	0.004908
45796	45804	Shake		0	0	1		157.67440851505054	155.38454447379107	23.055121342776758	26.624849963568657	229.373000	95.400600	0.847960	0.142228	12	0.017800	-0.141110	0.010593	2	0.009521	-0.004645	0.008911	6	-0.001167	0.008834
45800	45808	Shake		0	0	1		155.0621283456081	155.38454447379107	49.74377094744341	45.99593816652106	229.413000	96.323300	0.860799	0.145386	12	0.032033	-0.141813	0.021954	5	0.006246	0.021047	0.003433	7	-0.002017	0.002778
45804	45808	Shake		0	0	1		155.0621283456081	155.38454447379107	49.74377094744341	45.99593816652106	229.410000	95.392300	0.868686	0.078886	1	0.048417	-0.062280	0.018786	6	0.000515	0.018779	0.003911	7	-0.002157	0.003262
45808	45812	Shake		0	0	1		154.69332708779748	230.97865499167054	49.74377094744341	45.99593816652106	229.392000	95.393900	0.861566	0.077697	2	0.062233	-0.046517	0.032527	6	-0.006990	0.031767	0.002382	11	-0.001654	-0.001715
45812	45816	Shake		0	0	1		159.85906499927756	230.97865499167054	40.48092822554758	38.48042257870666	229.391000	95.396100	0.855515	0.046772	6	-0.000083	0.046772	0.022664	8	-0.016977	0.015015	0.003304	10	-0.002993	-0.001400
45816	45818	Shake		0	0	1		167.42427706739835	230.97865499167054	47.33593848760762	42.116374619595675	229.368000	95.381700	0.845779	0.003130	9	-0.003100	-0.000433	0.020887	8	-0.017145	0.011931	0.003528	2	0.003170	-0.001549
45820	45824	Shake		0	0	1		167.42427706739835	230.97865499167054	47.33593848760762	42.116374619595675	229.390000	96.344600	0.860691	0.114387	7	-0.066750	0.092892	0.022881	7	-0.006054	0.022066	0.003975	1	0.001790	-0.003549
45824	45828	Shake		0	0	1		167.42427706739835	230.97865499167054	36.39386515587672	32.383996945803204	229.382000	95.390600	0.853013	0.120291	7	-0.048417	0.110117	0.014145	12	0.001674	-0.014046	0.007142	1	0.002109	-0.006823
45828	45832	Shake		0	0	1		167.42427706739835	230.97865499167054	36.39386515587672	32.383996945803204	229.411000	96.328600	0.875227	0.056943	7	-0.031650	0.047337	0.025963	12	0.006573	-0.025117	0.005628	1	0.001840	-0.005319
45832	45836	Shake		0	0	1		167.42427706739835	230.97865499167054	38.92432476250183	32.8817077234314	229.371000	95.379100	0.846229	0.022343	10	-0.016250	-0.015335	0.045386	12	0.009754	-0.044325	0.003475	11	-0.001987	-0.002852
45836	45840	Shake		0	0	1		163.18368385202902	230.97865499167054	42.96144440784503	39.648295692332056	228.411000	96.328300	0.837558	0.143549	12	-0.002000	-0.143535	0.045012	12	-0.006056	-0.044602	0.004063	6	0.000059	0.004063
45840	45843	Shake		0	0	1		163.18368385202902	230.97865499167054	42.96144440784503	39.648295692332056	229.394000	96.351800	0.866305	0.182189	11	-0.049967	-0.175203	0.011911	1	0.003569	-0.011364	0.011000	5	0.003701	0.010359
45844	45848	Shake		0	0	1		163.18368385202902	230.97865499167054	22.127640789199784	27.27321824236708	229.389000	95.389600	0.854771	0.192276	12	-0.017700	-0.191460	0.028675	4	0.024606	0.014724	0.009684	5	0.003474	0.009040
45848	45852	Shake		0	0	1		163.18368385202902	230.97865499167054	52.513296388206136	48.09754513322324	229.369000	95.387400	0.845857	0.101309	2	0.079450	-0.062858	0.059189	5	0.032240	0.049637	0.008803	6	0.001229	0.008717
45852	45856	Shake		0	0	1		163.18368385202902	230.97865499167054	52.513296388206136	48.09754513322324	229.375000	94.420300	0.836283	0.161614	3	0.161117	-0.012675	0.056309	5	0.026309	0.049785	0.001737	8	-0.001380	0.001055
45856	45860	Shake		0	0	1		160.2304824782108	230.97865499167054	44.00718877232585	40.63731401355006	228.416000	94.424300	0.827359	0.176378	4	0.145933	0.099058	0.061145	6	0.011026	0.060143	0.003581	10	-0.002782	-0.002256
45860	45864	Shake		0	0	1		160.2304824782108	230.97865499167054	41.20928519971473	36.63120429773216	229.386000	95.367900	0.845329	0.276693	5	0.180733	0.209510	0.042758	5	0.016509	0.039443	0.010358	12	-0.002050	-0.010153
45864	45868	Shake		0	0	1		160.2304824782108	230.97865499167054	41.20928519971473	36.63120429773216	230.324000	96.362600	0.887127	0.313042	5	0.197533	0.242850	0.002326	5	0.001345	0.001898	0.015619	11	-0.005991	-0.014425
45868	45876	Shake		0	0	1		160.2304824782108	230.97865499167054	48.14648758097736	43.83584683622547	230.370000	96.381700	0.906918	0.324159	5	0.196767	0.257608	0.041372	11	-0.014469	-0.038759	0.008522	11	-0.005039	-0.006872
45872	45880	Shake		0	0	1		168.91368881249875	230.97865499167054	45.5948967500214	43.9655036557039	230.367000	96.369100	0.898081	0.213676	4	0.181933	0.112062	0.060968	11	-0.028597	-0.053845	0.002601	10	-0.002454	-0.000860
45876	45880	Shake		0	0	1		168.91368881249875	230.97865499167054	45.5948967500214	43.9655036557039	230.377000	96.330700	0.887426	0.072943	3	0.071683	0.013498	0.056535	11	-0.039765	-0.040187	0.008071	5	0.004269	0.006850
45880	45884	Shake		0	0	1		168.91368881249875	230.97865499167054	33.150418475824274	41.31009430951359	230.359000	96.371500	0.890961	0.038337	12	0.009083	-0.037245	0.010677	12	-0.000809	-0.010647	0.010322	5	0.006087	0.008336
45884	45888	Shake		0	0	1		168.91368881249875	202.47183022858502	33.150418475824274	41.31009430951359	230.363000	96.341000	0.893985	0.070253	2	0.067067	-0.020917	0.012226	5	0.006016	0.010643	0.004611	4	0.004390	0.001408
45888	45892	Shake		0	0	1		168.91368881249875	202.47183022858502	28.935467651557985	38.32479124102486	230.393000	95.383700	0.890954	0.052421	3	0.052367	-0.002382	0.015843	2	0.015228	-0.004369	0.000927	3	0.000925	0.000063
45892	45896	Shake		0	0	1		168.91368881249875	202.47183022858502	36.94717996663964	48.28852622002667	230.415000	96.324300	0.894835	0.109682	2	0.098883	-0.047458	0.017001	3	0.016470	0.004218	0.000675	8	-0.000550	0.000392
45896	45900			0	0	1		168.91368881249875	202.47183022858502	36.94717996663964	48.28852622002667	230.417000	96.337100	0.899608	0.132902	3	0.131917	-0.016152	0.014418	4	0.012142	0.007775	0.001815	9	-0.001810	0.000132
45900	45903			0	0	1		168.91368881249875	161.50113822295063	32.043143604649565	44.46362743470164	231.311000	96.342100	0.909458	0.148009	3	0.147083	0.016532	0.009300	5	0.004654	0.008052	0.000410	2	0.000314	-0.000264
45904	45908			0	0	0		168.91368881249875	161.50113822295063	21.44443426310648	22.660625293218647	230.410000	96.346200	0.906387	0.155201	4	0.147600	0.047975	0.012798	4	0.012357	0.003332	0.000743	1	0.000289	-0.000685
45908	45916			0	0	0		168.91368881249875	161.50113822295063	21.44443426310648	22.660625293218647	231.342000	95.398900	0.891382	0.194755	3	0.194750	0.001407	0.012700	2	0.011301	-0.005795	0.000537	9	-0.000537	-0.000004
45912	45920			0	0	0		168.91368881249875	161.50113822295063	18.07442482417389	19.406871650292107	231.371000	96.350100	0.897713	0.211535	3	0.210933	0.015945	0.011375	5	0.005962	0.009688	0.002514	7	-0.001410	0.002081
45916	45920			0	0	0		168.91368881249875	161.50113822295063	18.07442482417389	19.406871650292107	231.374000	96.324600	0.879285	0.199964	3	0.197467	0.031502	0.007199	6	0.000351	0.007190	0.002854	10	-0.002153	-0.001873
45920	45924			0	0	0		168.91368881249875	161.50113822295063	18.07442482417389	19.406871650292107	231.403000	96.332400	0.867979	0.233387	3	0.228117	0.049317	0.002560	8	-0.002138	0.001409	0.006169	10	-0.005731	-0.002284
45924	45928			0	0	0		168.91368881249875	161.50113822295063	18.77345569435093	18.84300271901001	232.325000	96.356700	0.864701	0.175720	4	0.163367	0.064722	0.040163	9	-0.039601	-0.006695	0.010149	9	-0.010006	-0.001700
45928	45932			0	0	0		168.91368881249875	161.50113822295063	18.77345569435093	18.84300271901001	232.316000	96.340800	0.868710	0.080554	3	0.080550	0.000785	0.059296	10	-0.056950	-0.016515	0.007494	9	-0.007494	0.000030
45932	45936			0	0	0		168.91368881249875	161.50113822295063	18.60365282509666	19.542517382157296	232.344000	96.344200	0.859097	0.065088	9	-0.065050	0.002225	0.086508	9	-0.086507	0.000368	0.005481	8	-0.004560	0.003041
45936	45940			0	0	0		168.91368881249875	161.50113822295063	39.044947288710375	33.25886991721718	232.370000	96.373600	0.855597	0.261832	9	-0.261817	0.002838	0.086691	9	-0.086691	-0.000003	0.006577	3	0.006577	-0.000001
45940	45944	Shake		0	0	1		168.91368881249875	161.50113822295063	39.044947288710375	33.25886991721718	232.330000	96.340200	0.861120	0.423057	9	-0.423050	0.002398	0.045436	9	-0.045436	0.000210	0.013714	3	0.013714	0.000070
45944	45948	Shake		0	0	1		161.4560460103876	161.50113822295063	48.93640282685489	43.191310092405146	231.374000	96.332700	0.882473	0.411815	9	-0.411800	0.003542	0.005847	3	0.005830	0.000445	0.015213	3	0.015213	-0.000060
45948	45952	Shake		0	0	1		183.36825017868287	183.1821635898842	50.67759396991675	46.3213839063867	230.404000	96.357800	0.902659	0.367633	9	-0.367617	0.003442	0.036862	3	0.036861	-0.000248	0.004112	3	0.004112	-0.000078
45952	45956	Shake		0	0	1		178.8311589803092	178.8500026444192	50.67759396991675	46.3213839063867	229.391000	96.379200	0.871261	0.288590	9	-0.288583	0.001888	0.026607	3	0.026607	-0.000012	0.004072	9	-0.004072	-0.000029
45956	45960	Shake		0	0	1		187.71557711431657	187.51219377350614	52.17279900366415	48.29766387152645	229.392000	96.367300	0.871009	0.299679	9	-0.299650	0.004162	0.004899	3	0.004899	0.000043	0.010518	9	-0.010518	-0.000039
45960	45964	Shake		0	0	1		179.30607107912144	179.89720069058185	49.398411490088534	44.286697783406346	230.324000	96.369400	0.891421	0.314666	9	-0.314650	0.003145	0.026952	9	-0.026945	-0.000603	0.010434	9	-0.010434	-0.000138
45964	45968	Shake		0	0	1		162.70138258170738	162.3081810627919	49.398411490088534	44.286697783406346	230.329000	96.373800	0.896183	0.392818	9	-0.392817	0.001182	0.051413	9	-0.051406	-0.000882	0.005328	9	-0.005328	0.000016
45968	45972	Shake		0	0	1		160.07786393544615	162.3081810627919	47.22382588429654	41.53794999267782	230.320000	96.356000	0.878821	0.469717	9	-0.469717	-0.000808	0.053667	9	-0.053664	-0.000520	0.001247	3	0.001243	0.000094
45972	45976	Shake		0	0	1		160.07786393544615	162.3081810627919	48.8038307262014	43.13903116929278	228.430000	96.379600	0.858942	0.564151	9	-0.564150	-0.001117	0.050073	9	-0.050072	-0.000178	0.006544	3	0.006544	0.000077
45976	45980	Shake		0	0	1		160.22492544794787	162.3081810627919	48.8038307262014	43.13903116929278	227.436000	96.373500	0.846486	0.675135	9	-0.675133	-0.001537	0.025577	9	-0.025577	-0.000054	0.015053	3	0.015053	0.000045
45980	45987	Shake		0	0	1		154.59348373939673	162.3081810627919	49.150638081687916	45.2383434380619	226.460000	96.377000	0.841738	0.707984	9	-0.707983	-0.000863	0.036623	3	0.036622	0.000204	0.020402	3	0.020176	0.003031
45984	45992	Shake		0	0	1		141.42418152602764	162.3081810627919	49.44142672023612	46.394138838838046	226.463000	96.356300	0.835267	0.580667	9	-0.580667	0.000118	0.105668	3	0.104383	0.016427	0.018358	3	0.018358	0.000046
45988	45992	Shake		0	0	1		141.42418152602764	162.3081810627919	49.44142672023612	46.394138838838046	226.481000	96.354400	0.836982	0.251408	9	-0.243900	0.060982	0.162160	3	0.162022	0.006675	0.008501	3	0.008348	-0.001606
45992	45994	Shake		0	0	1		152.9700318302169	162.3081810627919	32.77216057211064	33.64407687633459	225.504000	96.361400	0.845989	0.121707	4	0.112367	0.046758	0.149724	3	0.149723	-0.000546	0.004925	10	-0.004436	-0.002140
45996	46000	Shake		0	0	1		152.9700318302169	162.3081810627919	32.77216057211064	33.64407687633459	224.539000	96.373700	0.863381	0.374058	3	0.372683	0.032040	0.120919	3	0.120762	-0.006151	0.010964	9	-0.010772	-0.002039
