start	end	F2:HeadMovement	F2:janej	F2:yes	F2:no	F2:word01	F2:Face	F2:pitch	F5:pitch	F2:intensity	F5:intensity	F2:x-pos	F2:y-pos	F2:weight	F2:velocity-r	F2:velocity-clock	F2:velocity-x	F2:velocity-y	F2:acceleration-r	F2:acceleration-clock	F2:acceleration-x	F2:acceleration-y	F2:jerk-r	F2:jerk-clock	F2:jerk-x	F2:jerk-y
7744	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	356.566000	127.674000	0.915450	1.043980	12	0.220400	-1.020450	0.064337	11	-0.023090	-0.060051	0.016536	4	0.013859	0.009020
7748	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	356.585000	125.725000	0.876343	1.074840	12	0.187650	-1.058333	0.041926	2	0.034267	-0.024157	0.022879	4	0.019006	0.012737
7752	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	356.615000	123.766000	0.869380	1.171185	1	0.377633	-1.108633	0.102145	3	0.102120	0.002262	0.018548	4	0.016992	0.007436
7756	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	356.619000	122.807000	0.883851	1.256371	1	0.618000	-1.093867	0.130743	3	0.129296	0.019401	0.007969	4	0.006875	0.004030
7760	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	356.621000	121.855000	0.910039	1.386032	1	0.888250	-1.064000	0.140117	3	0.137396	0.027480	0.008269	10	-0.006028	-0.005661
7764	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	357.560000	121.770000	0.922907	1.495015	2	1.112850	-0.998317	0.090309	3	0.090233	-0.003704	0.015059	10	-0.010999	-0.010285
7768	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	360.462000	120.785000	0.876776	1.602299	2	1.214850	-1.044750	0.079109	2	0.069998	-0.036858	0.008599	10	-0.007362	-0.004442
7772	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	362.401000	119.814000	0.861882	1.790354	2	1.381183	-1.139167	0.072241	2	0.064436	-0.032662	0.010098	8	-0.007409	0.006862
7776	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	363.369000	117.897000	0.868949	1.941609	2	1.561500	-1.153933	0.035072	3	0.034307	0.007287	0.017105	7	-0.007052	0.015584
7780	7792	Tilt		0	0	0	Laughter	301.3101510976912	302.3781453920522	22.34497875223998	30.82679440123682	364.361000	116.916000	0.898953	1.927461	2	1.580000	-1.103950	0.056569	6	0.002016	0.056533	0.021061	7	-0.007782	0.019571
